"","codeplot","ndvi.mean","GDD_1cm.sum.mean","GDD_10cm.sum.mean","CWD.sum.mean","FDD_1cm.sum.mean","FDD_10cm.sum.mean","solar.radiation.sum.mean","DRT.air.mean","TMeanRngD.mean","TSeason.mean","TRngY.mean","PSeason.mean","Tmean","Pmean","Rveg","Diam_mean","NDVImin","NDVImax","PRCTMOmean","pHmean","Cmean","Nmean","Almean","Argilemean","Calcmean","Camean","Fermean","Limfinmean","Limgrosmean","mgmean","Mnmean","Phosmean","Kmean","Sablefinmean","Sablegrosmean","Namean","PHOSmean","NAGmean","LAPmean","AGmean","CBmean","BGmean","XYLmean","Milieu","Alt","X_L93","Y_L93","TG1.degres.mean","TG4.degres.mean","DSN_T_ISBA.mean","PTotY.mean","TMeanY.mean"
"45","LAU_2700",29.6989630424945,1363.68642577299,1715.98828858673,-33.3309254777455,-29.4204508515153,-4.31777401659367,1179941.37144081,5.40742996578,19.6846207127427,583.891385959048,38.0228354714134,132.407507660076,NA,NA,NA,NA,0,0.359444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8933082719474,2.42884102944679,0.717007463469538,297.219014601912,272.383593538623
"46","RBI_1070",186.211131569982,1853.45973753326,2100.22775814798,-9.31072080828322,-127.074151511077,-85.9792561110419,311138.668698956,9.89252261702121,23.0774714812572,685.87063152166,43.5172895951705,62.7831534903826,NA,NA,NA,NA,0.0306666666666667,0.827444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89944309758618,5.71639151764869,0.0709849700278281,815.079516848213,282.607389722552
"47","RBI_1310",158.493426517892,1618.82076615244,1801.05845984545,-6.64067811371727,-75.7561767721421,-48.1391414065672,259373.980936768,9.36865607971254,22.6927283150809,678.821121709433,43.2534262917259,68.4329027610801,NA,NA,NA,NA,0.0175,0.802833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37918227120312,4.97474522776773,0.170068506710238,786.554638649101,281.568560298903
"48","RBI_1500",130.868007975889,1640.75705497918,1891.98690300503,-12.8088885803262,-50.5482020846603,-25.2429455782751,393612.906473108,9.0578154415292,22.3751125253124,689.681403992864,43.4407154430043,79.7502174794308,NA,NA,NA,NA,0.00166666666666667,0.718444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.51297662070169,5.29777696896139,0.193782184161627,738.076028524737,280.285426631118
"49","RBI_1550",124.21990363975,1500.58878347403,1683.64741772315,-8.28043126007449,-64.7257884651752,-42.5271930025823,297334.536665879,9.07134568063836,22.3956846261953,689.684565317258,43.454458063299,79.6864937648384,NA,NA,NA,NA,0.002,0.722888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0749465802625,4.65746193806146,0.248204920681379,738.65021743633,280.313994081505
"50","RBI_1750",100.618589628862,1272.26629719156,1414.34186646904,-6.82803270117832,-73.2233124533078,-51.9100669349816,273520.931925616,8.49609745840539,21.7414913260059,690.448364045698,42.9093211780895,84.6956183396051,NA,NA,NA,NA,0,0.720111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40285676783302,3.86655051467353,0.374565665681038,706.639134081307,278.687645330058
"51","RBI_1950",83.4535430844626,1064.21417961216,1193.39295383016,-7.27886291813311,-23.7506706069362,-8.83894434824142,289728.234465259,7.58167875858775,20.7088610331217,653.438894275748,40.964057228782,90.657019528165,NA,NA,NA,NA,0,0.673285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95281181606229,3.36173738501059,0.577567148372185,644.260885080666,277.184745037194
"52","RBI_2150",66.49958386644,814.948511142502,911.566704934379,-6.24731568215782,-20.0984765205334,-6.79010287658827,268981.018919723,6.78572143145267,19.9256371502236,618.502980361094,39.2659384987571,100.71707448649,NA,NA,NA,NA,0,0.500571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25576635212633,2.56773545475637,0.830396937431838,573.315651117762,275.842326556449
"53","TEN_1430",241.434490462588,2264.09878997258,2602.78787879475,-20.8973261361654,-89.8116230723143,-26.5591474396238,558619.66487933,7.92015010333775,19.5090768326929,640.378197212753,38.9481589577415,92.8386653694536,NA,NA,NA,NA,0.414444444444444,0.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17057761504202,7.31127864935666,0.0536958858068428,883.709000285126,282.612324388512
"54","TEN_1670",204.547200680807,2017.31625256285,2238.90471101243,-19.1619968213841,-71.4031240819849,-27.0833189584756,550279.667661887,7.02122164510721,19.0602931563472,631.133823813796,38.2930630770597,100.455774668499,NA,NA,NA,NA,0.206666666666667,0.771222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52245727897047,6.27709889385798,0.14555932973326,848.372377282145,281.067732575652
"55","TEN_1890",153.002961429777,1780.02390170473,2005.95201718831,-19.6067738394748,-70.0636732450544,-27.2849685896017,586429.289436683,6.25833207830187,18.7976852681214,622.235267866884,37.8883389559659,107.129408344185,NA,NA,NA,NA,0.0592222222222222,0.712111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8528283057421,5.61541216062586,0.21551379248965,791.069320193116,279.606499758634
"56","TEN_2080",109.778439826608,1507.23610539963,1757.39625737686,-20.1557721490281,-64.1818909576035,-27.1556175029071,620922.960869375,5.62083442144719,18.3725156412496,613.216996199605,37.564809625799,112.466764033366,NA,NA,NA,NA,0.015625,0.6475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0953550977457,4.91038365289304,0.315093362188679,705.888430253065,277.977725478994
"57","TEN_2280",97.6518222962196,1326.91574711683,1438.17802716591,-18.4823986186963,-49.2823577608076,-22.9258094781911,618813.969883392,5.12405674622401,18.0058871843082,608.291633616792,37.1028206565163,119.1616305641,NA,NA,NA,NA,0.00425,0.618375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62589455183596,4.01645366216845,0.50523433145987,601.701259349077,276.079359772918
"58","TEN_2480",58.1415207141405,1003.97920186233,1122.37527075731,-16.5968313845753,-20.0946272834373,-5.30407874211309,603012.285491142,4.8211969940532,17.8062731920383,601.32039046378,36.7798115123402,127.950369157795,NA,NA,NA,NA,0.002,0.484555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79224208471823,3.17022268115767,0.772894440670452,514.707522841586,274.53194267306
"59","VAL_1860",131.268494254398,1405.88554183788,1646.60036300861,-14.5793454228287,-65.1218428144079,-41.9301654707364,455462.397238534,7.56782851794925,21.459463722262,664.313814360365,41.9459339488636,83.0620323213469,278.122422197116,NA,65,NA,0,0.758888888888889,12.9962985292933,5.94666666666667,5.48949548176356,0.493412937436785,0.0209,330.75,0,20.35,0.00215,366.75,139.75,1.22225,0.0814,0.02225,0.171925,106.5,56.25,0.034925,4412.75833333333,710.501666666667,395.683333333333,72.07,518.91,1889.36333333333,413.573333333333,0,1860,968137.147129,6452484.97555,3.80505693737313,4.55401758847177,0.270687016637092,523.335552109053,277.745189559408
"60","VAL_2050",119.775608139163,1330.44452913766,1519.39836963067,-16.915247498889,-46.7070068733495,-21.5391091356904,523112.90961489,6.94644926403821,20.9579401387797,634.593886362063,40.6027402010831,92.0689827965024,277.147297618665,NA,80,NA,0,0.807,19.2715333864532,5.71333333333333,8.68847195307412,0.685873245199521,0.535766666666667,373,0,12.24,0.00776666666666667,270.666666666667,125.666666666667,1.80533333333333,0.2296,0.0186666666666667,0.513333333333333,83.3333333333333,147.333333333333,0.0298,7036.20166666667,1063.145,427.098333333333,80.3066666666667,651.691666666667,2512.85333333333,635.816666666667,0,2050,967710.005239,6452994.94205,3.64321794244258,4.25089057416015,0.321235862516388,481.615655182238,276.655985497809
"61","VAL_2250",110.429917329581,1178.53995778597,1336.23916182291,-17.4853929033523,-40.4025858757682,-19.7396089255723,555777.52042247,6.18711226692633,20.1707716112013,611.52944053042,39.2690665505149,101.174198500469,275.984586233406,NA,85,NA,0,0.796285714285714,18.995123247637,5.725,8.94726475079852,0.737560749053954,0.8925,290.5,0,9.06,0.004575,267.5,131.75,1.26325,0.0688,0.021,0.49775,100.25,210,0.0603,8399.38833333333,1343.43166666667,444.831666666667,125.018333333333,893.565,3231.76666666667,839.11,0,2250,967289.845098,6453256.8509,3.230008021417,3.73619584155591,0.407080666769145,425.77799719353,275.439679364621
"62","VAL_2450",97.6785409460988,947.837019703241,1090.26437242549,-16.9349623772664,-24.0372666897555,-9.62621346178972,565572.748234309,5.75480364080061,19.9185471968217,593.3588214875,38.3059831099077,115.121843314077,274.719162218231,NA,77,NA,0,0.719714285714286,22.403501907964,5.35166666666667,10.6094981829325,0.728824764490127,1.00166666666667,349,0,13.6066666666667,0.0136666666666667,277.666666666667,132.333333333333,2.06,0.135,0.0213333333333333,0.991333333333333,77,164,0.0215666666666667,9297.21333333333,1017.725,350.318333333333,31.85,460.768333333333,2277.41333333333,635.505,0,2450,966753.690701,6453484.05403,2.62172272527047,3.0668265605265,0.55742404553125,363.720556330211,274.061067820627
"63","VAL_2710",45.9691925331283,744.613857306459,879.177185334741,-16.9623594938878,-17.6520837590118,-3.92186559610651,599239.294363447,5.39035140077888,19.6682272411528,583.568364508979,37.9924746426669,132.494901718011,273.229697393605,NA,63,NA,0,0.442222222222222,8.5349666973293,5.83333333333333,3.75412133761814,0.319871008396149,0.819666666666667,288.666666666667,0,10.9466666666667,0.00303333333333333,317.666666666667,132,0.441333333333333,0.0270666666666667,0.005,0.204666666666667,72.6666666666667,189,0.0287,3500.20166666667,663.708333333333,226.106666666667,52.8716666666667,496.281666666667,1947.08333333333,392.678333333333,NA,NA,NA,NA,2.06310100851959,2.48395472578044,0.696738094150348,296.053147446976,272.353004249143
"64","VAN_1400",201.424084152387,1924.0729457058,2186.55615803328,-14.3845952901286,-104.295199613622,-61.7539627056491,434085.167753292,9.69810442142073,22.4543041708149,772.63429547462,45.6151497580788,80.9668064327074,NA,NA,NA,NA,0.231555555555556,0.690222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16448792750619,6.0301403892167,0.0816147661880882,566.211187171406,280.424152547663
"65","VAN_1630",182.33847740411,1732.6642163575,1990.37179941062,-15.7753893618262,-98.0509831144985,-50.5448156786683,491042.358600312,9.45116672181247,22.2182179240437,754.12072012755,44.969315962358,86.3410166558936,NA,NA,NA,NA,0.223,0.726833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63899524398168,5.50518493835176,0.0990039576104777,536.330305472455,278.948843522505
"66","VAN_1800",173.521274749673,1544.6125359645,1732.04334828705,-14.8118292406339,-52.4349889744586,-20.0286290111407,489474.09526468,8.98535523153803,21.8785301472718,738.181573678382,44.3714835427024,92.8083087257557,NA,NA,NA,NA,0.126285714285714,0.777285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23476600022974,4.85865890403379,0.168280828365766,499.512772318317,277.552376842086
"67","VAN_2020",146.1573326479,1413.39960528764,1556.96297548938,-14.2523348987539,-65.6427965066023,-29.148495476342,523151.137662107,7.44564538252981,20.208039898893,688.459934846057,41.6935910311612,96.1225798572593,NA,NA,NA,NA,0.013,0.6965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8249032240948,4.33590280705456,0.193746860003506,464.070100093022,276.497456381331
"68","VAN_2250",102.644030870712,1203.11417380824,1306.23338466588,-13.7244832386834,-48.6006534363886,-21.2958361057312,533330.657772007,6.37288035106364,19.6029188808425,647.740684945951,39.9445620450107,105.865780535001,NA,NA,NA,NA,0.013,0.6845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27648315895003,3.64662358982498,0.293983253423819,411.132244232931,275.011748706108
"69","VAN_2440",83.8517358420851,1034.88400706154,1166.80133600574,-14.7918994577825,-48.0416724232463,-24.7948196564467,562706.449346121,6.08012151176838,19.8431553200726,631.936353235654,39.7008583762429,117.800133128467,NA,NA,NA,NA,0,0.547333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80063614061435,3.24098856549078,0.361668344482315,368.17064622647,273.853941739896
"70","VAN_2630",72.8522610171555,915.58076484114,1015.42066963469,-14.2391434525895,-46.1596953743167,-23.6054074180744,569262.634124135,5.70771023461939,19.6644019915428,620.247253751988,38.9918490323153,127.378099685783,NA,NA,NA,NA,0,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4673972559688,2.81474919617718,0.454314136577842,316.072526714443,272.820320244991
"71","VAN_2780",47.3761246656742,651.78046869753,756.547969935667,-14.6929400038096,-22.202068999829,-5.58433283817092,555078.576439849,5.10946406078043,19.6149607901965,600.012928340099,38.2742531516335,135.484678995712,NA,NA,NA,NA,0,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78672920450844,2.13121775234068,0.818733286901725,361.728127304989,271.705706468392
"72","PEC_0962",231.000307652201,1913.47500903378,2120.61658626229,-8.40074981934662,-68.4767210352418,-41.1053667887797,296134.931496834,7.79414999915596,21.321980051148,685.255625135031,42.2694022438743,59.7413134277894,281.513357505111,NA,3,22.1575,0.267857142857143,0.876428571428571,26.9470670637847,6.745,13.3218473593394,0.678467457493146,0,322.666666666667,66.3333333333333,33.1,0,502.333333333333,79,0.722333333333333,0.0171333333333333,0.013,0.115266666666667,30.3333333333333,65.6666666666667,0.134333333333333,3444.23,815.05,145.991666666667,51.4233333333333,88.4166666666667,916.891666666667,128.543333333333,1,962,950418.933085,6509868.09994,5.23606325283383,5.90160562802081,0.132716231306356,1173.74505101763,281.951850602121
"73","PEC_1152",238.930458968828,1723.08813887243,1897.53983391393,-8.33250648514674,-50.9005652051536,-29.4566378682387,299946.112766514,7.45237899638551,21.2620128945355,676.863417518841,42.1718472567472,64.4356044572772,280.640993204446,NA,16,48.9333333333333,0.2764,0.876,30.4621094974729,6.46166666666667,16.2517442703247,0.750285973151524,0.0104666666666667,407.666666666667,5.66666666666667,37.2333333333333,0.00166666666666667,483.333333333333,66,0.534333333333333,0.0186666666666667,0.009,0.115766666666667,21.3333333333333,21.6666666666667,0.371333333333333,3099.95166666667,475.246666666667,120.471666666667,36.1866666666667,76.765,654.03,85.72,1,1152,950649.534447,6509688.55558,4.74563036902479,5.3015776977561,0.24647828425317,1133.62897734919,280.982353606781
"74","PEC_1375",218.364228455934,1738.59023494608,1786.5381210487,-12.2582163788757,-49.4341354788234,-29.5758817701608,381162.819499218,6.61475279801155,20.8874385718143,654.439570745176,41.4231914173473,71.2788398216805,279.886593942426,NA,18,29.1740740740741,0.176333333333333,0.862333333333333,42.8204048693883,6.65833333333333,21.3973536491393,0.964673101902006,0,297.333333333333,15.3333333333333,50.9333333333333,0,589,56,0.706666666666667,0.0195666666666667,0.0176666666666667,0.0896666666666667,20.6666666666667,37,0.174,4396.34333333333,908.863333333333,161.38,102.405,276.286666666667,1587.99333333333,184.748333333333,1,1375,950692.709276,6509390.78311,4.79378665999478,4.98621894532094,0.335644269593014,1097.83272467422,280.025939338651
"75","PEC_1578",169.010284229864,1391.82800075513,1515.53579264521,-9.49807516105086,-51.874672168513,-34.2651365612758,343614.482958323,5.73457334457413,20.4414609108136,620.717231131568,40.2022816051136,78.2050549201744,279.169936215466,NA,52,24.5348837209302,0.197875,0.863125,24.0946437528183,4.93333333333333,12.0392529169718,0.549231131871541,0.81,356,0,13.3566666666667,0.00203333333333333,513,78.6666666666667,0.558,0.111666666666667,0.00333333333333333,0.0846333333333333,25.6666666666667,26.6666666666667,0.0991333333333333,4090.425,424.271666666667,116.363333333333,79.17,266.5,1059.00333333333,220.861666666667,1,1578,950609.127937,6508935.68497,3.80275712447183,4.20381249146628,0.48529078522093,1063.29556149799,279.041756848752
"76","BON_1900",131.265980426595,2891.69506040303,3063.09592851141,-16.3283052277065,-156.601621721247,-113.700148543375,639101.510088178,6.1565024865055,18.7037965518572,621.178576003102,37.812069979581,107.537560825418,NA,NA,NA,NA,0.00255555555555556,0.777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88106654095712,4.1851591305016,0.435271530625942,780.365962415309,279.396932180826
"77","BON_2100",125.135129287426,2698.69580611862,2890.38175603593,-22.4204845540994,-69.3575204292087,-38.4232705459912,792993.695169449,5.63706323802779,18.3766878301447,613.524413443967,37.570200139826,112.161163399613,NA,NA,NA,NA,0.000777777777777778,0.810555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73100117938384,4.04689671573649,0.554529393587475,709.010241446063,278.037670589629
"78","BON_2140",102.779302873437,2975.84170454068,3244.4647844314,-36.6341443849763,-106.808269317229,-52.3716326877161,1149119.13571256,5.46829169699528,18.258965083531,611.134153496691,37.4184528697621,114.235210638311,NA,NA,NA,NA,0.00144444444444444,0.729888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07112587557507,4.52954394597272,0.424276524634543,678.727440114563,277.472773935888
"79","BON_2300",49.3796920940209,2171.00838458166,2365.54996307769,-27.8363989407285,-72.623331898638,-43.8889724416403,977530.979848838,5.08170031615455,17.9995964017265,607.996902451351,37.091254494407,121.236195993921,NA,NA,NA,NA,0.000222222222222222,0.421444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97758456908066,3.29441059042783,0.732898822728869,584.529815784731,275.767909062373
"80","BON_2500",52.1375116434904,2055.57755568151,2146.61231941001,-29.4556432677375,-62.4480865545257,-30.5377402686461,1085253.96103153,4.7986890243672,17.7812964864623,600.819856906465,36.7423803156072,127.996799133293,NA,NA,NA,NA,0,0.435833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82822809086647,3.00268580631514,0.825896754543641,511.123226206798,274.470517847961
"81","BON_2650",35.6184900020306,1600.45499937852,1690.78405902454,-27.0417622626316,-106.780508246731,-71.5924562511173,1059359.68752027,4.47207158170371,17.4688887823196,591.223934470915,36.1944455233487,131.802115126914,NA,NA,NA,NA,0,0.364666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11950714685884,2.29761450341946,1.03319520093195,446.60590159154,273.370223470581
"82","DEV_1500",194.69150383331,1675.30608516603,1958.64731034477,-15.0626709261743,-65.4649969481156,-33.6934046563062,453430.085798631,8.13534500232299,21.5882052301844,653.953911537786,42.119047685103,76.8988767879023,NA,NA,NA,NA,0.189111111111111,0.768888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56869245882278,5.46297548054002,0.133343712093079,842.398464217182,280.725908494099
"83","DEV_1720",120.861575454537,1548.12382324511,1735.49894409493,-14.5788073560149,-60.7162923066321,-35.0450965895889,458557.044197793,7.05115250783316,20.2616345954664,640.130037170094,40.6413518732244,83.5539970223502,NA,NA,NA,NA,0.03225,0.68425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22122880297298,4.82584941242486,0.221767037869533,809.939083368968,279.345323736017
"84","DEV_1870",86.584703353739,1369.24588235587,1503.82109895571,-13.561761283149,-57.6639894520166,-34.2039380376737,437162.943015993,6.47538433330839,19.672368582193,623.119641437499,39.4951768354936,89.975529671823,NA,NA,NA,NA,0,0.54425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72223963414406,4.17074013676429,0.324751343666765,769.611210968682,278.295181034963
"85","DEV_2100",74.2555264600604,1218.91536079519,1361.74647399851,-16.3378839833286,-30.3219298185333,-11.5343415524831,529901.078699231,6.0046897077216,19.1666833951876,600.394350104812,37.9304268576882,104.115507580509,NA,NA,NA,NA,0,0.482428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37320117150238,3.8318713769108,0.442597987536169,687.02116242138,276.747307707221
"86","DEV_2340",29.5036355052303,939.138003470533,1030.7602731235,-14.0349857595457,-14.7139640792149,-1.22711406685935,488997.528043825,5.38310807408194,18.5389845876983,566.783183995013,36.089994950728,113.24388468141,NA,NA,NA,NA,0,0.237222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62349443583707,2.92179173106889,0.74238125963705,567.053882970355,274.847235658984
"87","DEV_2545",9.70187593630356,762.575345018829,920.126772731739,-16.6154730405707,-14.0649291859535,-1.09097350809007,610831.963249062,4.93730815104041,18.0846816554214,555.220913298833,35.3940415815874,126.393475418983,NA,NA,NA,NA,0,0.203166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12425556608917,2.60820273257485,0.834106895408391,483.896192369114,273.467840846999
"88","DEV_2670",9.81131496368676,662.560141618248,833.384504419892,-16.7982710766282,-15.410998695785,-1.38539896179773,635102.823127115,4.69313746118693,17.8284325042328,554.932442732116,35.2644181685014,134.981070595894,NA,NA,NA,NA,0.000555555555555556,0.210777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83659457485735,2.3611945717335,0.914027808703863,445.832540540758,272.796933318629
"89","MON_1500",162.434737098417,1709.54609797079,1998.41835452033,-15.7589439371369,-68.3114182549769,-26.9596660400156,468044.379177499,8.22862290893177,21.673604544107,654.362493073717,42.1712438409979,76.2224374992662,NA,NA,NA,NA,0.218222222222222,0.719111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6577867587394,5.59495499826716,0.0973954674142072,844.361265660101,280.850698553639
"90","MON_1730",90.9311363394756,1615.51866102781,1943.3826844034,-19.678715446763,-66.9862330698347,-20.554745607139,581093.548635276,7.02621974492344,20.2399559186135,639.570544291936,40.6109369451349,83.7913721093923,NA,NA,NA,NA,0.03,0.4735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39469987294574,5.45694203476752,0.104869029254627,809.002753477698,279.307192302886
"91","MON_1970",39.3426273069763,1380.51523674585,1669.68425105087,-18.9493979383357,-53.9623863251998,-13.2160486005282,592237.439922491,6.23673463630479,19.3647808058437,613.558744307319,38.7197945334695,94.329071139919,NA,NA,NA,NA,0.00257142857142857,0.292285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76472687167882,4.70101915040086,0.200842900792934,737.845807846051,277.688321348909
"92","MON_2130",22.6435778923326,1209.75965138287,1465.91388104151,-19.6945408241558,-56.7792837287664,-23.4642077465704,627638.779134006,5.92019497425564,19.0669056780927,596.907249281213,37.6910719438033,105.002612765932,NA,NA,NA,NA,0.001,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27213210634551,4.09363942369565,0.32230650961183,675.017082860964,276.547196037326
"93","MON_2330",7.10848011673069,1055.91432900842,1297.79118993293,-19.1082383146804,-39.1662655361321,-10.9672083640202,653832.791250391,5.40630635044031,18.5472728514568,569.292856150873,36.194975419478,111.905998840519,NA,NA,NA,NA,0,0.196571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88550792007098,3.65197724387462,0.413950521993348,576.963548555252,275.001040074732
"94","MON_2545",9.70187593630356,NA,NA,NA,NA,NA,NA,NA,18.0846816554214,555.220913298833,35.3940415815874,126.393475418983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483.896192369114,273.467840846999
